# Nivel 1 - Primer piso del edificio
# Solo el edificio central, sin paredes exteriores

0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0
0,0,0,0,0,2,2,2,2,2,2,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
